feature,estimateparameter,estimate,activity,subjectid,mean(value)
tBodyGyro,X,std(),WALKING_UPSTAIRS,25,-0.489011794784615
tBodyGyro,X,std(),WALKING_UPSTAIRS,26,-0.550274396
tBodyGyro,X,std(),WALKING_UPSTAIRS,27,-0.562461004705882
tBodyGyro,X,std(),WALKING_UPSTAIRS,28,-0.518818227843137
tBodyGyro,X,std(),WALKING_UPSTAIRS,29,-0.323904731622449
tBodyGyro,X,std(),WALKING_UPSTAIRS,30,-0.493837520761539
tBodyGyro,Y,mean(),LAYING,1,-0.064486124088
tBodyGyro,Y,mean(),LAYING,2,-0.111800824583333
tBodyGyro,Y,mean(),LAYING,3,-0.0718507159435484
tBodyGyro,Y,mean(),LAYING,4,-0.0930128180759259
tBodyGyro,Y,mean(),LAYING,5,-0.0798709596153846
tBodyGyro,Y,mean(),LAYING,6,-0.107218315054386
tBodyGyro,Y,mean(),LAYING,7,-0.133605695057692
tBodyGyro,Y,mean(),LAYING,8,-0.0891374138592593
tBodyGyro,Y,mean(),LAYING,9,-0.15890291983
tBodyGyro,Y,mean(),LAYING,10,-0.0770325657265517
tBodyGyro,Y,mean(),LAYING,11,-0.041559989822807
tBodyGyro,Y,mean(),LAYING,12,-0.0835537350333333
tBodyGyro,Y,mean(),LAYING,13,-0.0966250701451613
tBodyGyro,Y,mean(),LAYING,14,-0.153423807745098
tBodyGyro,Y,mean(),LAYING,15,-0.0619700871944445
tBodyGyro,Y,mean(),LAYING,16,-0.113675060885714
tBodyGyro,Y,mean(),LAYING,17,-0.0944580192535211
tBodyGyro,Y,mean(),LAYING,18,-0.0837587308153846
tBodyGyro,Y,mean(),LAYING,19,-0.0952628014096386
tBodyGyro,Y,mean(),LAYING,20,-0.0954899626029412
tBodyGyro,Y,mean(),LAYING,21,-0.113800486377778
tBodyGyro,Y,mean(),LAYING,22,-0.09257231175
tBodyGyro,Y,mean(),LAYING,23,-0.105052917
tBodyGyro,Y,mean(),LAYING,24,-0.0955538053611111
tBodyGyro,Y,mean(),LAYING,25,-0.0716401726150685
tBodyGyro,Y,mean(),LAYING,26,-0.0903229228815789
tBodyGyro,Y,mean(),LAYING,27,-0.0957839566891892
tBodyGyro,Y,mean(),LAYING,28,-0.097448733725
tBodyGyro,Y,mean(),LAYING,29,-0.0761814357028986
tBodyGyro,Y,mean(),LAYING,30,-0.0761476351714286
tBodyGyro,Y,mean(),SITTING,1,-0.0919241549361702
tBodyGyro,Y,mean(),SITTING,2,-0.0599286797043478
tBodyGyro,Y,mean(),SITTING,3,-0.07524100275
tBodyGyro,Y,mean(),SITTING,4,-0.08943006108
tBodyGyro,Y,mean(),SITTING,5,-0.0835484079545455
tBodyGyro,Y,mean(),SITTING,6,-0.0899083302550909
tBodyGyro,Y,mean(),SITTING,7,-0.03361196465625
tBodyGyro,Y,mean(),SITTING,8,-0.0955089236521739
tBodyGyro,Y,mean(),SITTING,9,-0.04142711812
tBodyGyro,Y,mean(),SITTING,10,-0.0679993598888889
tBodyGyro,Y,mean(),SITTING,11,-0.0755284478679245
tBodyGyro,Y,mean(),SITTING,12,-0.0751980398235294
tBodyGyro,Y,mean(),SITTING,13,-0.0902687401836735
tBodyGyro,Y,mean(),SITTING,14,-0.0713478280925926
tBodyGyro,Y,mean(),SITTING,15,-0.0803428762830509
tBodyGyro,Y,mean(),SITTING,16,-0.0574525433043478
tBodyGyro,Y,mean(),SITTING,17,-0.0669245931234375
tBodyGyro,Y,mean(),SITTING,18,-0.0685796341105263
tBodyGyro,Y,mean(),SITTING,19,-0.0520207886438356
tBodyGyro,Y,mean(),SITTING,20,-0.0650689347121212
tBodyGyro,Y,mean(),SITTING,21,-0.0653077503317647
tBodyGyro,Y,mean(),SITTING,22,-0.0793617444354839
tBodyGyro,Y,mean(),SITTING,23,-0.0684325551029412
tBodyGyro,Y,mean(),SITTING,24,-0.0750132697044118
tBodyGyro,Y,mean(),SITTING,25,-0.0748002714615385
tBodyGyro,Y,mean(),SITTING,26,-0.0840648503320513
tBodyGyro,Y,mean(),SITTING,27,-0.0797345645214286
tBodyGyro,Y,mean(),SITTING,28,-0.0673943850555556
tBodyGyro,Y,mean(),SITTING,29,-0.0755797672133333
tBodyGyro,Y,mean(),SITTING,30,-0.074353558416129
tBodyGyro,Y,mean(),STANDING,1,-0.0593972209811321
tBodyGyro,Y,mean(),STANDING,2,-0.0820396577592593
tBodyGyro,Y,mean(),STANDING,3,-0.0585101918262295
tBodyGyro,Y,mean(),STANDING,4,-0.061824850625
tBodyGyro,Y,mean(),STANDING,5,-0.050987505
tBodyGyro,Y,mean(),STANDING,6,-0.0589823639438597
tBodyGyro,Y,mean(),STANDING,7,-0.0774336443396227
tBodyGyro,Y,mean(),STANDING,8,-0.0280117633814815
tBodyGyro,Y,mean(),STANDING,9,-0.060810158296
tBodyGyro,Y,mean(),STANDING,10,-0.0876820486363636
tBodyGyro,Y,mean(),STANDING,11,-0.0765465041914894
tBodyGyro,Y,mean(),STANDING,12,-0.0700083750360656
tBodyGyro,Y,mean(),STANDING,13,-0.0753205243684211
tBodyGyro,Y,mean(),STANDING,14,-0.05581088271
tBodyGyro,Y,mean(),STANDING,15,-0.0659637517169811
tBodyGyro,Y,mean(),STANDING,16,-0.068667733
tBodyGyro,Y,mean(),STANDING,17,-0.0770632126371795
tBodyGyro,Y,mean(),STANDING,18,-0.0732260127945206
tBodyGyro,Y,mean(),STANDING,19,-0.0631429827260274
tBodyGyro,Y,mean(),STANDING,20,-0.0698308923617808
tBodyGyro,Y,mean(),STANDING,21,-0.0738115865407865
tBodyGyro,Y,mean(),STANDING,22,-0.0690067688269841
tBodyGyro,Y,mean(),STANDING,23,-0.0652264793213235
tBodyGyro,Y,mean(),STANDING,24,-0.0692546674492754
tBodyGyro,Y,mean(),STANDING,25,-0.0698876853378378
tBodyGyro,Y,mean(),STANDING,26,-0.0731385762635135
tBodyGyro,Y,mean(),STANDING,27,-0.067507120075
tBodyGyro,Y,mean(),STANDING,28,-0.0739001646962025
tBodyGyro,Y,mean(),STANDING,29,-0.0721060679123077
tBodyGyro,Y,mean(),STANDING,30,-0.0670334379830509
tBodyGyro,Y,mean(),WALKING,1,-0.069530046211579
tBodyGyro,Y,mean(),WALKING,2,-0.0482382316949153
tBodyGyro,Y,mean(),WALKING,3,-0.0779150937413793
tBodyGyro,Y,mean(),WALKING,4,-0.0726905278583333
tBodyGyro,Y,mean(),WALKING,5,-0.0690135249642857
tBodyGyro,Y,mean(),WALKING,6,-0.0744462466
tBodyGyro,Y,mean(),WALKING,7,-0.0837113724842105
tBodyGyro,Y,mean(),WALKING,8,-0.095791790535
tBodyGyro,Y,mean(),WALKING,9,-0.0625598710615385
tBodyGyro,Y,mean(),WALKING,10,-0.0819540783760943
tBodyGyro,Y,mean(),WALKING,11,-0.0705104974254237
tBodyGyro,Y,mean(),WALKING,12,-0.03442910782
tBodyGyro,Y,mean(),WALKING,13,-0.0798472502663158
tBodyGyro,Y,mean(),WALKING,14,-0.0829682847966102
tBodyGyro,Y,mean(),WALKING,15,-0.06124278833
tBodyGyro,Y,mean(),WALKING,16,-0.0695955689607843
tBodyGyro,Y,mean(),WALKING,17,-0.0839773343770492
tBodyGyro,Y,mean(),WALKING,18,-0.0613727362975
tBodyGyro,Y,mean(),WALKING,19,-0.0751569333730769
tBodyGyro,Y,mean(),WALKING,20,-0.074105054612549
tBodyGyro,Y,mean(),WALKING,21,-0.0590294439942308
tBodyGyro,Y,mean(),WALKING,22,-0.0960880731804348
tBodyGyro,Y,mean(),WALKING,23,-0.0640197920966102
tBodyGyro,Y,mean(),WALKING,24,-0.0658435879913793
tBodyGyro,Y,mean(),WALKING,25,-0.0820768065347297
tBodyGyro,Y,mean(),WALKING,26,-0.0841507651508475
tBodyGyro,Y,mean(),WALKING,27,-0.0365348163649123
tBodyGyro,Y,mean(),WALKING,28,-0.0172822168012963
tBodyGyro,Y,mean(),WALKING,29,-0.081960153154717
tBodyGyro,Y,mean(),WALKING,30,-0.0649170927338462
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,1,-0.0909371290204082
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,2,-0.00482329231914894
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,3,-0.0139358043959184
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,4,-0.0704025952333333
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,5,-0.0707805998787234
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,6,-0.0341782208604167
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,7,-0.049717460606383
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,8,-0.0500760173342105
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,9,-0.0712598843142857
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,10,-0.106742538831579
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,11,-0.0262775345369565
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,12,-0.0427336692521739
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,13,-0.0237205719148936
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,14,-0.0945288409066667
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,15,-0.0346755727619048
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,16,-0.068264792706383
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,17,-0.123517195928261
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,18,-0.0636214336761818
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,19,0.0274707556666667
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,20,0.0139023395111111
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,21,0.0162145300888889
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,22,-0.0697154455833333
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,23,-0.0853077464277778
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,24,-0.0542300245127273
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,25,-0.101115076366897
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,26,-0.1003822042168
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,27,-0.0163131590545455
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,28,0.00710564286763044
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,29,-0.0851045889895833
tBodyGyro,Y,mean(),WALKING_DOWNSTAIRS,30,-0.0693112411951613
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,1,-0.166170015088679
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,2,-0.0320883097395833
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,3,-0.139275405637288
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,4,-0.0859471683596154
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,5,-0.117195551802128
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,6,-0.0518981989072549
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,7,-0.00247161973
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,8,-0.204205356087805
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,9,-0.0412587909579592
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,10,-0.0954600216446809
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,11,-0.0566928808703704
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,12,-0.0411314519307692
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,13,0.00381966911090909
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,14,-0.123499570044444
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,15,-0.154721289270833
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,16,-0.0486136789705882
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,17,-0.0548455941370417
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,18,-0.0526133819862069
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,19,-0.134514320575
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,20,-0.174650964745098
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,21,-0.155622431382979
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,22,-0.181458414495238
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,23,-0.111564389137255
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,24,-0.105932947294915
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,25,-0.109437658104615
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,26,-0.0657601804418182
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,27,0.00212499391686275
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,28,0.0212250958019608
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,29,-0.152328112210204
tBodyGyro,Y,mean(),WALKING_UPSTAIRS,30,-0.0779606464676923
tBodyGyro,Y,std(),LAYING,1,-0.9510904402
tBodyGyro,Y,std(),LAYING,2,-0.982291608958333
tBodyGyro,Y,std(),LAYING,3,-0.977272653709677
tBodyGyro,Y,std(),LAYING,4,-0.961109291851852
tBodyGyro,Y,std(),LAYING,5,-0.977427370576923
tBodyGyro,Y,std(),LAYING,6,-0.943634949473684
tBodyGyro,Y,std(),LAYING,7,-0.945071935384615
tBodyGyro,Y,std(),LAYING,8,-0.952039385740741
tBodyGyro,Y,std(),LAYING,9,-0.9266185314
tBodyGyro,Y,std(),LAYING,10,-0.953660207586207
tBodyGyro,Y,std(),LAYING,11,-0.982442644035088
tBodyGyro,Y,std(),LAYING,12,-0.953873893833333
tBodyGyro,Y,std(),LAYING,13,-0.96270462
tBodyGyro,Y,std(),LAYING,14,-0.932499780588235
tBodyGyro,Y,std(),LAYING,15,-0.961142911805556
tBodyGyro,Y,std(),LAYING,16,-0.970747514
tBodyGyro,Y,std(),LAYING,17,-0.971484336197183
tBodyGyro,Y,std(),LAYING,18,-0.984202872923077
tBodyGyro,Y,std(),LAYING,19,-0.963617705662651
tBodyGyro,Y,std(),LAYING,20,-0.972941910294118
tBodyGyro,Y,std(),LAYING,21,-0.952147091444444
tBodyGyro,Y,std(),LAYING,22,-0.9618849625
tBodyGyro,Y,std(),LAYING,23,-0.959195236388889
tBodyGyro,Y,std(),LAYING,24,-0.960299550972222
tBodyGyro,Y,std(),LAYING,25,-0.936630803287671
tBodyGyro,Y,std(),LAYING,26,-0.979325678815789
tBodyGyro,Y,std(),LAYING,27,-0.98428747527027
tBodyGyro,Y,std(),LAYING,28,-0.960057463625
tBodyGyro,Y,std(),LAYING,29,-0.992750957826087
tBodyGyro,Y,std(),LAYING,30,-0.966041673
tBodyGyro,Y,std(),SITTING,1,-0.966473895319149
tBodyGyro,Y,std(),SITTING,2,-0.978919526956522
tBodyGyro,Y,std(),SITTING,3,-0.944854571346154
tBodyGyro,Y,std(),SITTING,4,-0.9584681204
tBodyGyro,Y,std(),SITTING,5,-0.950064068181818
tBodyGyro,Y,std(),SITTING,6,-0.944130044727273
tBodyGyro,Y,std(),SITTING,7,-0.944124336458333
tBodyGyro,Y,std(),SITTING,8,-0.97150069673913
tBodyGyro,Y,std(),SITTING,9,-0.9191882264
tBodyGyro,Y,std(),SITTING,10,-0.984373304814815
tBodyGyro,Y,std(),SITTING,11,-0.982249040188679
tBodyGyro,Y,std(),SITTING,12,-0.960497127647059
tBodyGyro,Y,std(),SITTING,13,-0.979668456122449
tBodyGyro,Y,std(),SITTING,14,-0.962048191666667
tBodyGyro,Y,std(),SITTING,15,-0.975321519491525
tBodyGyro,Y,std(),SITTING,16,-0.958336595507246
tBodyGyro,Y,std(),SITTING,17,-0.98612868078125
tBodyGyro,Y,std(),SITTING,18,-0.986753343859649
tBodyGyro,Y,std(),SITTING,19,-0.959758309589041
tBodyGyro,Y,std(),SITTING,20,-0.960104508636364
tBodyGyro,Y,std(),SITTING,21,-0.976380487294118
tBodyGyro,Y,std(),SITTING,22,-0.950173478548387
tBodyGyro,Y,std(),SITTING,23,-0.948109526029412
tBodyGyro,Y,std(),SITTING,24,-0.977954005147059
tBodyGyro,Y,std(),SITTING,25,-0.981193501846154
tBodyGyro,Y,std(),SITTING,26,-0.973444813846154
tBodyGyro,Y,std(),SITTING,27,-0.982067465142857
tBodyGyro,Y,std(),SITTING,28,-0.956316505972222
tBodyGyro,Y,std(),SITTING,29,-0.988334019666667
tBodyGyro,Y,std(),SITTING,30,-0.976477561935484
tBodyGyro,Y,std(),STANDING,1,-0.98773444
tBodyGyro,Y,std(),STANDING,2,-0.971441996481481
tBodyGyro,Y,std(),STANDING,3,-0.927788618196721
tBodyGyro,Y,std(),STANDING,4,-0.949227146964286
tBodyGyro,Y,std(),STANDING,5,-0.933738104107143
tBodyGyro,Y,std(),STANDING,6,-0.94248658631579
tBodyGyro,Y,std(),STANDING,7,-0.949646946792453
tBodyGyro,Y,std(),STANDING,8,-0.969421045555556
tBodyGyro,Y,std(),STANDING,9,-0.946046640444444
tBodyGyro,Y,std(),STANDING,10,-0.958861164090909
tBodyGyro,Y,std(),STANDING,11,-0.994210471914894
tBodyGyro,Y,std(),STANDING,12,-0.941469207540984
tBodyGyro,Y,std(),STANDING,13,-0.971721755964912
tBodyGyro,Y,std(),STANDING,14,-0.9462806205
tBodyGyro,Y,std(),STANDING,15,-0.971332584339623
tBodyGyro,Y,std(),STANDING,16,-0.980110277307692
tBodyGyro,Y,std(),STANDING,17,-0.985121164615385
tBodyGyro,Y,std(),STANDING,18,-0.980417134246575
tBodyGyro,Y,std(),STANDING,19,-0.96957632369863
tBodyGyro,Y,std(),STANDING,20,-0.903913940684932
tBodyGyro,Y,std(),STANDING,21,-0.955979192696629
tBodyGyro,Y,std(),STANDING,22,-0.964714672857143
tBodyGyro,Y,std(),STANDING,23,-0.948074760882353
tBodyGyro,Y,std(),STANDING,24,-0.967298518695652
tBodyGyro,Y,std(),STANDING,25,-0.976757621081081
tBodyGyro,Y,std(),STANDING,26,-0.982408142702703
tBodyGyro,Y,std(),STANDING,27,-0.982498991125
tBodyGyro,Y,std(),STANDING,28,-0.940006320126582
tBodyGyro,Y,std(),STANDING,29,-0.990364876307692
tBodyGyro,Y,std(),STANDING,30,-0.94070541220339
tBodyGyro,Y,std(),WALKING,1,-0.0546077686594737
tBodyGyro,Y,std(),WALKING,2,-0.53845366779661
tBodyGyro,Y,std(),WALKING,3,-0.563793260172414
tBodyGyro,Y,std(),WALKING,4,-0.665394092833333
tBodyGyro,Y,std(),WALKING,5,-0.504622029821429
tBodyGyro,Y,std(),WALKING,6,-0.331702267894737
tBodyGyro,Y,std(),WALKING,7,-0.23109830545614
tBodyGyro,Y,std(),WALKING,8,-0.2119972775
tBodyGyro,Y,std(),WALKING,9,-0.467054167884615
tBodyGyro,Y,std(),WALKING,10,-0.250853318679245
tBodyGyro,Y,std(),WALKING,11,-0.499625287288136
tBodyGyro,Y,std(),WALKING,12,-0.4494013978
tBodyGyro,Y,std(),WALKING,13,-0.29002355031579
tBodyGyro,Y,std(),WALKING,14,-0.0148392604279661
tBodyGyro,Y,std(),WALKING,15,-0.420865007777778
tBodyGyro,Y,std(),WALKING,16,-0.612593634117647
tBodyGyro,Y,std(),WALKING,17,-0.454932903934426
tBodyGyro,Y,std(),WALKING,18,-0.496431539642857
tBodyGyro,Y,std(),WALKING,19,-0.114406108840577
tBodyGyro,Y,std(),WALKING,20,0.0858321519372549
tBodyGyro,Y,std(),WALKING,21,-0.397892316730769
tBodyGyro,Y,std(),WALKING,22,-0.486322106521739
tBodyGyro,Y,std(),WALKING,23,0.25945722920339
tBodyGyro,Y,std(),WALKING,24,-0.487166280172414
tBodyGyro,Y,std(),WALKING,25,-0.604032097432433
tBodyGyro,Y,std(),WALKING,26,-0.57573544779661
tBodyGyro,Y,std(),WALKING,27,-0.529865057894737
tBodyGyro,Y,std(),WALKING,28,-0.497684006666667
tBodyGyro,Y,std(),WALKING,29,-0.181802636566038
tBodyGyro,Y,std(),WALKING,30,0.00600277892
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,1,-0.126349194938776
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,2,-0.415739144893617
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,3,-0.546740387959184
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,4,-0.699453537111111
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,5,-0.409134149148936
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,6,-0.18922957
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,7,-0.29262613606383
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,8,0.0243131207736842
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,9,-0.340765233142857
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,10,-0.311407525263158
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,11,-0.495911719565217
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,12,-0.47628774326087
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,13,-0.198848161170213
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,14,0.0569902222622222
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,15,-0.37320816
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,16,-0.528329304680851
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,17,-0.459281989565217
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,18,-0.617230786
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,19,0.0483147743589744
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,20,-0.146794177311111
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,21,-0.353733478222222
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,22,-0.550303216666667
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,23,0.213825552277778
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,24,-0.484673524
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,25,-0.523377914655173
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,26,-0.4734080504
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,27,-0.481813367954545
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,28,-0.259368686847826
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,29,-0.390460137708333
tBodyGyro,Y,std(),WALKING_DOWNSTAIRS,30,-0.285392416354839
tBodyGyro,Y,std(),WALKING_UPSTAIRS,1,0.00410518379811321
tBodyGyro,Y,std(),WALKING_UPSTAIRS,2,-0.466298336666667
tBodyGyro,Y,std(),WALKING_UPSTAIRS,3,-0.582742845932203
tBodyGyro,Y,std(),WALKING_UPSTAIRS,4,-0.551185569230769
tBodyGyro,Y,std(),WALKING_UPSTAIRS,5,-0.440345826382979
tBodyGyro,Y,std(),WALKING_UPSTAIRS,6,-0.315799901607843
tBodyGyro,Y,std(),WALKING_UPSTAIRS,7,-0.572996820784314
tBodyGyro,Y,std(),WALKING_UPSTAIRS,8,-0.0666980861414634
tBodyGyro,Y,std(),WALKING_UPSTAIRS,9,-0.400859067959184
tBodyGyro,Y,std(),WALKING_UPSTAIRS,10,0.0411724668680851
tBodyGyro,Y,std(),WALKING_UPSTAIRS,11,-0.28204453962963
tBodyGyro,Y,std(),WALKING_UPSTAIRS,12,-0.522949798269231
tBodyGyro,Y,std(),WALKING_UPSTAIRS,13,-0.403572169636364
tBodyGyro,Y,std(),WALKING_UPSTAIRS,14,0.476518714444444
tBodyGyro,Y,std(),WALKING_UPSTAIRS,15,-0.3302332351
tBodyGyro,Y,std(),WALKING_UPSTAIRS,16,-0.58638289372549
tBodyGyro,Y,std(),WALKING_UPSTAIRS,17,-0.493044125208333
tBodyGyro,Y,std(),WALKING_UPSTAIRS,18,-0.507297003103448
tBodyGyro,Y,std(),WALKING_UPSTAIRS,19,-0.17263322355
tBodyGyro,Y,std(),WALKING_UPSTAIRS,20,-0.104722161186078
tBodyGyro,Y,std(),WALKING_UPSTAIRS,21,-0.463136841489362
tBodyGyro,Y,std(),WALKING_UPSTAIRS,22,-0.489417908809524
tBodyGyro,Y,std(),WALKING_UPSTAIRS,23,-0.293681861176471
tBodyGyro,Y,std(),WALKING_UPSTAIRS,24,-0.568534124576271
tBodyGyro,Y,std(),WALKING_UPSTAIRS,25,-0.433673383846154
tBodyGyro,Y,std(),WALKING_UPSTAIRS,26,-0.603097110545455
tBodyGyro,Y,std(),WALKING_UPSTAIRS,27,-0.587966800588235
tBodyGyro,Y,std(),WALKING_UPSTAIRS,28,-0.479319521372549
tBodyGyro,Y,std(),WALKING_UPSTAIRS,29,0.0461103045102041
tBodyGyro,Y,std(),WALKING_UPSTAIRS,30,-0.0840481513184615
tBodyGyro,Z,mean(),LAYING,1,0.14868943626
tBodyGyro,Z,mean(),LAYING,2,0.144882846104167
tBodyGyro,Z,mean(),LAYING,3,0.137999561112903
tBodyGyro,Z,mean(),LAYING,4,0.169720404092593
tBodyGyro,Z,mean(),LAYING,5,0.159894366942308
tBodyGyro,Z,mean(),LAYING,6,0.179102058245614
tBodyGyro,Z,mean(),LAYING,7,0.155920029769231
tBodyGyro,Z,mean(),LAYING,8,0.13818830737037
tBodyGyro,Z,mean(),LAYING,9,0.101275010682
tBodyGyro,Z,mean(),LAYING,10,0.104720478344828
tBodyGyro,Z,mean(),LAYING,11,0.152019015929825
tBodyGyro,Z,mean(),LAYING,12,0.14519184795
tBodyGyro,Z,mean(),LAYING,13,0.117819614790323
tBodyGyro,Z,mean(),LAYING,14,0.149124058235294
tBodyGyro,Z,mean(),LAYING,15,0.113451899791667
tBodyGyro,Z,mean(),LAYING,16,0.0966210349428571
tBodyGyro,Z,mean(),LAYING,17,0.111440490309859
tBodyGyro,Z,mean(),LAYING,18,0.0937781948153846
tBodyGyro,Z,mean(),LAYING,19,0.10860511373494
tBodyGyro,Z,mean(),LAYING,20,0.123680209926471
tBodyGyro,Z,mean(),LAYING,21,0.0980906517
tBodyGyro,Z,mean(),LAYING,22,0.145003879319444
tBodyGyro,Z,mean(),LAYING,23,0.111078594708333
tBodyGyro,Z,mean(),LAYING,24,0.111730746333333
tBodyGyro,Z,mean(),LAYING,25,0.139718671465753
tBodyGyro,Z,mean(),LAYING,26,0.152436344328947
tBodyGyro,Z,mean(),LAYING,27,0.118738360783784
tBodyGyro,Z,mean(),LAYING,28,0.09357912315
tBodyGyro,Z,mean(),LAYING,29,0.127411971652174
tBodyGyro,Z,mean(),LAYING,30,0.0938472163142857
tBodyGyro,Z,mean(),SITTING,1,0.0629313811914894
tBodyGyro,Z,mean(),SITTING,2,0.0412277462173913
tBodyGyro,Z,mean(),SITTING,3,0.0940113975530769
tBodyGyro,Z,mean(),SITTING,4,0.10115033478
tBodyGyro,Z,mean(),SITTING,5,0.0823934451590909
tBodyGyro,Z,mean(),SITTING,6,0.0854346006181818
tBodyGyro,Z,mean(),SITTING,7,0.0259476655145833
tBodyGyro,Z,mean(),SITTING,8,0.0716048809782609
tBodyGyro,Z,mean(),SITTING,9,0.0807919285908
tBodyGyro,Z,mean(),SITTING,10,0.0745958869444444
tBodyGyro,Z,mean(),SITTING,11,0.0761739419056604
tBodyGyro,Z,mean(),SITTING,12,0.0728462158235294
tBodyGyro,Z,mean(),SITTING,13,0.0823432026610204
tBodyGyro,Z,mean(),SITTING,14,0.0928523607037037
tBodyGyro,Z,mean(),SITTING,15,0.0951978083898305
tBodyGyro,Z,mean(),SITTING,16,0.0795736310463768
tBodyGyro,Z,mean(),SITTING,17,0.0860053803375
tBodyGyro,Z,mean(),SITTING,18,0.0848140511754386
tBodyGyro,Z,mean(),SITTING,19,0.0968980718168493
